letter,line,decision,confidence,cue,ratio,prev_len,page_measure,prev_line,context
253,18116,run,review,short_line,0.1,7,73,Gewesen,"ich bekam einen Wirscher, und darauf gestern Abend diese kurzen Besche"
253,18120,break,high,short_line,0.66,48,73,werden was im Rath der Götter beschloßen worden.,"Der König von Würtemberg will vor Ärger berzten, daß man ihm die Pläne"
253,18129,break,high,short_line,0.41,28,68,Mann zusammen gezogen haben.,Indes soll es in Würtembergschen Anfangen sehr unruhig zu werden eben 
253,18134,break,high,short_line+column,0.34,23,68,Ehrfurchtsvoll ersterbe,Ewr Hochfürstliche Durchlaucht
253,18135,break,high,short_line+column,0.44,30,68,Ewr Hochfürstliche Durchlaucht,Wien den 26ten November
253,18136,break,high,short_line+column,0.34,23,68,Wien den 26ten November,1814
253,18137,break,high,short_line+column,0.06,4,68,1814,treu gehorſamſter Diener
253,18138,break,high,short_line+column,0.35,24,68,treu gehorſamſter Diener,v Triebenfeld
254,18167,break,high,short_line+column,0.18,13,72,bewürken ſoll,Ihre Pohlnische Güter müßen Sie wieder erhalten
254,18168,run,review,short_line,0.66,47,72,Ihre Pohlnische Güter müßen Sie wieder erhalten,dadurch bekommen Sie Luft und werfen Leixner und den S. Juden Meyer Be
254,18169,break,high,rubric,1.06,76,72,dadurch bekommen Sie Luft und werfen Leixner und den S. Jude,2. Wird die Curische Schuld getilgt
254,18172,run,review,short_line,0.27,19,72,3 werden Sie Cosmar,und ſtehen wieder als Herr in alle Ihre Güter mit Muhm und Ehre bedeck
254,18173,break,high,rubric,0.99,71,72,und ſtehen wieder als Herr in alle Ihre Güter mit Muhm und E,"4. Wird Ihnen der Monarch gerecht werden müßen,"
254,18177,break,high,short_line+column,0.15,11,72,Gnade leben,6 kommen Sie aus den Koschentiner Banden
254,18178,break,high,short_line+column,0.56,40,72,6 kommen Sie aus den Koschentiner Banden,und das auf der Vorteilhafteste und Honetteſten Art
254,18179,run,review,short_line,0.71,51,72,und das auf der Vorteilhafteste und Honetteſten Art,"Alles dies bewürke ich diesmahl hier, da wäre es doch mehr als grausam"
254,18183,break,high,short_line+column,0.42,30,72,hatte mich nicht der redlichen,Barbe so brüderlich ausgeholfen
254,18184,run,review,short_line,0.43,31,72,Barbe so brüderlich ausgeholfen,sechs Hundert Thaler oder 200 Rthl muß ich par force noch ohne die 100
254,18191,run,review,short_line,0.21,15,72,Ende haben wird,Glauben Sie gnädigster Herr daß ich ehender viel lieber ein Vomitis ne
254,18197,run,review,short_line,0.26,6,23,254 a),Sechzig Stück Fr der habe ich von dem Carl erhin
254,18202,run,review,short_line,0.1,6,59,254 b),daß ich von den Herrn Referendarius Bally ein versiegeln
254,18211,run,review,short_line,0.07,6,80,254 c),"An meine Tochter geruhen Euer Durchlaucht zweyhundert etwa zu senden, "
254,18229,run,review,short_line,0.56,45,80,meine Kinder die nur dancklichste Noth leiden,Erbarmen Sie sich und ſehnten an meine Kinder 200 Rthl daß ich nur von
254,18235,break,high,short_line,0.29,23,80,nicht hunger erepirend.,v Triebenfeld
254,18240,break,high,short_line,0.69,48,70,aber anders als in Ihr Interesse verwandt hätte.,"Übrigens bitte ich Ehr Durchlaucht, sie an mir zu ſendende Briefe ganz"
254,18257,run,review,short_line,0.19,13,70,auf das Beste,von den Kocokentier Verkauf sagen Ewr Durchlaucht ja zu früh
255,18267,break,high,short_line+column,0.32,23,71,Durchlauchtigster Fürst,Gnädigster Fürst und Herr!
255,18268,break,high,short_line,0.37,26,71,Gnädigster Fürst und Herr!,des Fürsten Staats Kanzlers Durchlaucht Hüthen heute schon den 5 ten T
255,18300,break,high,short_line+column,0.5,30,60,In tiefster Verehrung verharre,Euer Durchlaucht
255,18301,break,high,short_line+column,0.27,16,60,Euer Durchlaucht,Wien den 30ten November
255,18302,break,high,short_line+column,0.39,23,60,Wien den 30ten November,1814.
255,18303,break,high,short_line,0.08,5,60,1814.,treu gehorsamster Diener
255,18304,break,high,short_line+column,0.4,24,60,treu gehorsamster Diener,v Triebenfeld
256,18308,break,high,short_line+column,0.29,23,80,Durchlauchtigſter Fürſt,Gnädigster Fürst und Herr!
256,18309,break,high,short_line,0.33,26,80,Gnädigster Fürst und Herr!,Die Ansichten im Allgemeinen haben sich seit meinen lezteren Schreiben
256,18317,run,review,short_line,0.54,43,80,besten Ausgang es sich vergewißert halten -,In der Haupt Sache hat der Fürst den Geheimen Staats Rath Stägemann be
256,18326,run,review,short_line,0.28,22,80,auch dies für gelungen,"Unendlich traurig für mich ist es daß ich hier ohne Geld, ohne gründli"
256,18341,break,high,short_line,0.65,52,80,und das weitere und gröste Güte wird noch geschehen.,"Meine Kinder unterstüzgen Sie gnädigsten Herr in Breslau, damit diese "
256,18343,run,review,short_line,0.55,44,80,Schicksahl mit mir haben und erhungern müßen,Den ſchlechten Bedienten laßen Euer Durchlaucht dorten ja aufhalten - 
256,18346,break,high,short_line+column,0.39,31,80,"In Liefer Hochachtung ersterbe,",Ewr Durchlaucht
256,18347,break,high,short_line+column,0.19,15,80,Ewr Durchlaucht,Wien den 7ten Dezember
256,18348,break,high,short_line+column,0.28,22,80,Wien den 7ten Dezember,1814.
256,18349,break,high,short_line,0.06,5,80,1814.,treu unterthänigen denen
256,18350,break,high,short_line+column,0.3,24,80,treu unterthänigen denen,v Triebenfeld
257,18355,break,high,short_line,0.45,19,42,Ors. d. J. bemerkt:,daß der Herr Fürst u Hohenlohe im Trans¬
257,18361,run,review,short_line,0.07,3,42,für,"Ich ersuche Sie daher ergebenst, die Stelle in"
257,18367,break,high,short_line+column,0.71,30,42,Mich ganz ergebenst empfehlung,Gruemann[??]
257,18368,break,high,short_line+column,0.29,12,42,Gruemann[??],darin d. 7. Oct. 1814
258,18379,break,high,short_line,0.18,12,67,gewürkt ist.,"In den oben erwähnten Vorstellungen hatte ich die Ehre vorzutragen,"
258,18386,break,high,short_line,0.7,47,67,erhobenen 35000 Rthl mit zutilgen gesonnen sey.,Für das ganze obgedachte erwachst dem Staate ein Vortheil von 46000 Rt
258,18391,break,high,short_line,0.15,10,67,haben muß.,Die Kurz Erben / die Herzogin von Sagen pp / bedürfen jezt Geld. Die
258,18399,break,high,short_line+column,0.16,11,67,sezzen darf,In tiefster Ehrerbietigkeit ersterbe
258,18400,break,high,short_line+column,0.54,36,67,In tiefster Ehrerbietigkeit ersterbe,Ewr Hochfürstl. Durchlaucht
258,18401,break,high,short_line+column,0.4,27,67,Ewr Hochfürstl. Durchlaucht,dies gleich mit zurück zu senden
258,18402,break,high,short_line+column,0.48,32,67,dies gleich mit zurück zu senden,keine Abschrift und die Post geht er
258,18403,break,high,short_line+column,0.54,36,67,keine Abschrift und die Post geht er,Wien den 7ten Decbr. 1814
258,18404,break,high,short_line+column,0.37,25,67,Wien den 7ten Decbr. 1814,unterthänigster Diener
258,18405,break,high,short_line+column,0.33,22,67,unterthänigster Diener,v Triebenfeld
259,18409,break,high,short_line+column,0.31,23,75,Durchlauchtigster Fürst,Gnädigster Fürst und Herr!
259,18410,break,high,short_line,0.35,26,75,Gnädigster Fürst und Herr!,Nun kan ich Ewr Hochfürstliche Durchlaucht mit den höchsten Beweisend 
259,18418,break,high,rubric,1.05,79,75,Euer Durchlaucht ja aus der Resolution und Verfügung an das ,"2. Die Antwort des Brieger B. L. G. mit einem Eingaben conform, so läs"
259,18420,break,high,short_line+column,0.31,23,75,Fürst Canzler die 42000,rt. zahlen und alles geht den nach meinen Vorschlag¬
259,18446,break,high,short_line,0.51,37,73,"Sache werk zur Sprache kömt, pfeifen.","Zeit ist nicht zu verloren, ich nun also Ihnen beßer Fürst dies alles,"
259,18456,break,high,short_line,0.66,48,73,Die gröste Verehrung ist es in der ich ersterbe.,Ewr Hochfürstliche Durchlaucht
259,18457,break,high,short_line+column,0.41,30,73,Ewr Hochfürstliche Durchlaucht,des Kongreßes Ende ist noch
259,18458,break,high,short_line+column,0.37,27,73,des Kongreßes Ende ist noch,nicht abzusehen und vieleicht noch weit entfernte
259,18459,break,high,short_line+column,0.67,49,73,nicht abzusehen und vieleicht noch weit entfernte,Wien d. 8tn. Xbr 1814.
259,18460,break,high,short_line,0.3,22,73,Wien d. 8tn. Xbr 1814.,treugehorsamer Diener
259,18461,break,high,short_line+column,0.29,21,73,treugehorsamer Diener,v Triebenfeld
260,18465,run,review,short_line,0.39,30,78,Ewr Hochfürstliche Durchlaucht,hatte ich gestern die Ehren die nur von des Herrn Fürsten Staats Canzl
260,18476,break,high,rubric,0.98,76,78,"Leidens Periode, wo Sie ſelbſt Ihrer Freiheit beraubt wären,",2. daß die im Transakt zu Gunsten der alter Fürsten angegebene Summen 
260,18479,run,review,short_line,0.52,40,78,zu betrügen — daß eben aus diesem Gründe,"3tes die die sogenannte Curische Summa allein zu bezahlen, übernommen "
260,18481,break,high,rubric+short_line,0.66,51,78,"Gemalie ex neom, troz ihrer Unterschrift, zu sezzen",4. daß alle diese Sachen nur allein von Cosmar und der Fürsten in Berl
260,18483,break,high,rubric,1.05,81,78,und Ihnen unter gleißenden Promessen oder Drohungen zum Beit,"5. daß Cosmar die Sache so geleitet, daß man Sie gnädiger Herr vom Bes"
260,18486,break,high,rubric+short_line,0.53,41,78,alle Creditoren zurückgesezt werden bäten,6. daß Cosmar als ihm dies gelungen sich vom Sohne eine Vollmacht zu e
260,18490,break,high,rubric+short_line,0.06,5,78,laßen,"7. daß als Sie Ihren Irrthum eingeſehen, Sie die Sache Adressiren und "
260,18494,break,high,short_line+column,0.66,51,78,den gute Hahn dies alles doch beßer als ich es weiß,Der Schluß
260,18497,run,review,short_line,0.26,21,82,muß dahin dahin gehen,daβ die Transcate am Codizill welche gegen der Senat Urkunde von 1799 
260,18503,break,high,short_line,0.56,46,82,in der benannten Zeit getilgt werden soll ppp.,"Endlich lassen die den guten Hahn dem Cosmar ganzen Grund, wegen seine"
260,18513,break,high,short_line,0.09,7,82,dürfen.,"Ubrigens habe ich gestein in der höchsten Wuth, als ich den Brief von "
260,18524,break,high,short_line+column,0.61,50,82,Mit der allervollkommenste Hochachtung beharre ich,Im Durchlaucht
260,18525,break,high,short_line+column,0.17,14,82,Im Durchlaucht,Wien d 10ten Xbr
260,18526,break,high,short_line+column,0.2,16,82,Wien d 10ten Xbr,1814.
260,18527,break,high,short_line,0.06,5,82,1814.,ganz gehorsamer Diener
260,18528,break,high,short_line+column,0.27,22,82,ganz gehorsamer Diener,v Triebenfeld
260,18531,run,review,short_line,0.07,5,68,260a),Ein tausend das habe ich bereits an den thätigsten Freund udirt
261,18546,break,high,short_line+column,0.26,23,87,Durchlauchtigster Fürst,Gnädigster Fürst und Herr!
261,18547,break,high,short_line,0.3,26,87,Gnädigster Fürst und Herr!,Die festete Zusage ist nun nun auch wegen die Wiedererhaltung der pohl
261,18559,run,review,short_line,0.44,38,87,erst die Güter wieder übergeben sind -,Die fröhliche und erfreuliche Nachrichten werden nun wohl schon in Ewr
261,18586,break,high,short_line+column,0.22,15,68,Ewr Durchlaucht,Wien
261,18587,break,high,short_line+column,0.06,4,68,Wien,d 13tn Decbr. 1814.
261,18588,break,high,short_line,0.28,19,68,d 13tn Decbr. 1814.,treu gehorsamster Diener
261,18589,break,high,short_line+column,0.35,24,68,treu gehorsamster Diener,v Triebenfeld
261,18593,run,review,short_line,0.62,44,70,saufen - Schon bin ich 50 Ducaten schuldig -,"Apropos wie ich aus Eure Durchlaucht schreiben 25 t Novbr entnehme, da"
261,18598,run,review,short_line,0.28,20,70,wohl dargethan haben,Der Fürst Kanzler meint es Seelen gut mir mir so eben Herr von
262,18607,break,high,short_line+column,0.27,23,84,Durchläuchtigſter Fürſt,Gnädigster Fürst und Herr!
262,18608,break,high,short_line,0.31,26,84,Gnädigster Fürst und Herr!,daß des Hören Fürsten Hardenberg durchlaucht es mit Erer Durchlaucht j
262,18614,run,review,short_line,0.26,22,84,allen geholfen wißen -,Alles kömt jezt auf Ewr Durchlaucht Erklärung und auf die Bestätigung 
262,18625,break,high,short_line,0.56,47,84,eingeht - damit man hier alles praeveniren kan.,"Die Blanquits ſehe ich ſehnſuchtsvoll entgegen, vorzüglich aber das ei"
262,18641,break,high,short_line+column,0.54,43,80,"sonstig schrecklichen Behandlung, die wegen",hie[?]ziehung der 2000 mk. Apanage Ihres Herrn Bruders
262,18642,run,review,short_line,0.68,54,80,hie[?]ziehung der 2000 mk. Apanage Ihres Herrn Bruders,"kan ich heute nicht ſchicken, weil ich wegen den Gaßen Loth nicht aus "
262,18645,break,high,short_line,0.25,20,80,bey mir gewesen ist.,Eine Quaal volle Zeit verlebe ich hier - ich soll in einer so häßlich 
262,18648,run,review,short_line,0.64,51,80,auf den Leibe. Vor Schaam mögte ich öfters vergehen,dringend bitte ich schicken Sie gnädiger Herr nur 100 Ducaten sonst mu
262,18651,run,review,short_line,0.36,29,80,weg - soll indes dieser wahre,"Freund nicht ermüden, und ferner trauen, so muß ich ihm das Geld abgeb"
262,18657,break,high,short_line,0.26,21,80,gehalten werden soll.,zu treuester Anhänglichkeit und höchster Ehrerbietigkeit ersterbe
262,18659,break,high,short_line+column,0.2,16,80,Euer Durchlaucht,Wien den 20ten Decbr.
262,18660,break,high,short_line,0.26,21,80,Wien den 20ten Decbr.,1814.
262,18661,break,high,short_line,0.06,5,80,1814.,treu gehorſamſter Diener
262,18662,break,high,short_line+column,0.3,24,80,treu gehorſamſter Diener,v Triebenfeld
262,18667,run,review,short_line,0.47,37,78,manchmahl im verklärtem Glanze zeigen,Übrigens steht in der heutigen Wiener Zeitungen daß der König von Baum
262,18672,run,review,short_line,0.63,49,78,die Schulden des Königes zu bezahlen übernommen -,"würde es nicht gerathen sein, daß Meyer, oder Ewr Durchlaucht selbst d"
263,18686,break,high,short_line+column,0.28,23,81,Durchlauchtigster Fürst,Gnädigster Fürst und Herr!
263,18687,break,high,short_line,0.32,26,81,Gnädigster Fürst und Herr!,Österreichs Hauptstadt trauret über die schnelle Abreise des Würtember
263,18695,run,review,short_line,0.57,46,81,trat er die Weise in seinen Staaten gestern an,"der Kron prinz Winzingerode, und Linden, leztere beide mit Vollmachten"
263,18699,break,high,short_line,0.28,23,81,Note beym Congress ein.,Jezt von der Haupt Sache. – Aus Ewr Durchlaucht Schreiben von 17ten we
263,18714,run,review,short_line,0.18,10,56,andern die,Sache gemäß Vorschrift und Willen des Fürsten behandeln wird –
263,18717,run,review,short_line,0.36,20,56,würtheste geordnet —,"Wegen Pohlen ruht noch alles, und wird diese Geschichte nur beym Schlu"
263,18726,break,high,short_line,0.68,38,56,der aber aus dem treuste Herzen könte.,Ewr Durchlaucht Wohl wollen empfehle ich mich den im alten wie
263,18729,break,high,short_line+column,0.27,15,56,Ewr Durchlaucht,Wien d. 28ten Decbr
263,18730,break,high,short_line+column,0.34,19,56,Wien d. 28ten Decbr,1814.
263,18731,break,high,short_line,0.09,5,56,1814.,treu unterthäniger Diener
263,18732,break,high,short_line+column,0.45,25,56,treu unterthäniger Diener,v Triebenfeld
264,18740,break,high,short_line,0.41,33,80,"sein, und alles scheitere machen.","Es betrift hier die Köschentiner Sache, die, wenn ich nach Ihren Wille"
264,18743,break,high,short_line,0.56,45,80,in das gröste Verderben hätte stürzen können.,"Anmer beſorgt und zweifels voll, ob der F. Ho: für Geld zu erkaufen ſe"
264,18749,run,review,short_line,0.56,45,80,Ende nichts als Domainen creirt werden solten,In der Angst entdekte ich dem Hl. Hoff Rath Barbe meinen Plan wegen Ko
264,18752,break,high,short_line,0.38,30,80,der König das Geld vorschießt.,Ich verhalte ihm nicht daß man ein preſent von 30000 Rthl für den Fürſ
264,18756,break,high,short_line,0.3,24,80,10000 Rthl geben wollen.,"Gelaßen stand ß auf und frug, wer hats den proponirt, und weis auch wü"
264,18758,break,high,short_line,0.57,46,80,"Fürst darum, und will er die 30000 M annehmen?",Ich konte weiter auf dem allen nichts antworten als daß ich von lezter
264,18761,break,high,short_line,0.44,35,80,in der vorgesagten Art zu besorgen.,Einer Güter
264,18776,break,high,short_line+column,0.68,52,77,der vertrauliche Umgang wieder unter uns hergestellt,"O wie unglücklich hätte ich dadurch werden können,"
264,18777,run,review,short_line,0.65,50,77,"O wie unglücklich hätte ich dadurch werden können,",Jezt aber hat mich der Himmel dafür entschädiget und Koschentin wird d
264,18779,run,review,short_line,0.7,54,77,eben so gut und sicherer an einem Privatmanne verkauft,"Der reiche Gräs. Pourtales mit Barbe in Neufchatel erzogen, hat seine "
264,18789,run,review,short_line,0.62,48,77,daß man die Sache als geschehen betrachten kan -,"Es ist eine Mitlein Einmahl handlet tausend d. gefordert worden, da be"
264,18799,break,high,short_line,0.62,42,68,will sich hier im unsern Staaten ankaufen.,Ich habe nun NB der würklich in Eine durchlaucht Angelegenheiten sehr 
264,18811,break,high,short_line+column,0.25,17,68,betrachtet werden,Schlawenschitz
264,18812,break,high,short_line+column,0.21,14,68,Schlawenschitz,Januar 1815
264,18813,break,high,short_line+column,0.16,11,68,Januar 1815,[Locus Sigilli] F. L. F zu Hohenlohe
265a,18817,break,high,short_line+column,0.29,22,77,Hoch Wohlgeborner Herr,Höchstverehrter Herr Geheimer Staats Rath!
265a,18818,break,high,short_line,0.55,42,77,Höchstverehrter Herr Geheimer Staats Rath!,"Ewr Hochwohlgeboren haben, wie mir der Krieges Rath von Triebenfeld sc"
265a,18826,break,high,short_line,0.58,45,77,welcher er Ewr Hochwohlgeboren vorzeigen kan.,Alles (und daß dagegen die sämtliche Majorats Güte für Rechnung des Kö
