letter,pad,page,kind,german,english,note,ruling
261,261,1,transcription-note,ohne Heft,ohne Hehl,"""ohne Hehl"" (without concealment) is the standard collocation with ""bestätigen"" and is one minim from the transcribed form.",
261,261,1,transcription-note,Cujemschen,Cujawschen,The same district is spelled Cujawschen twice later in the same paragraph.,
261,261,2,transcription-note,ſtaht,steht,Orthographic variant with long s in the transcription.,
261,261,2,transcription-note,Bämpfen,kämpfen,"K/B confusion in Kurrent; ""zu kämpfen"" is required by ""mit einer Hydra"".",
261,261,2,transcription-note,Feuer spazern,Feuer speien / spucken,"""spazern"" is not a word; ""Feuer speien"" (spit fire) fits the hydra image.",
261,261,2,transcription-note,Broden,Braten,"""den einmal gefassten Braten"" (the roast once seized) is the idiom with claws.",
261,261,2,transcription-note,Ein Formulas,Ein Formular,Latinate ending likely a transcription slip for the German Formular.,
261,261,2,transcription-note,Nahmen Sie,Nehmen Sie,a/e confusion; imperative required.,
261,261,2,transcription-note,schönen Sie dorten nichts,schonen Sie dorten nichts,"Umlaut spurious; ""schonen"" (spare) parallels ""spaaren"".",
261,261,3,transcription-note,wir geht es schlecht,mir geht es schlecht,The impersonal construction requires a dative pronoun; Kurrent m/w are easily confused.,
261,261,3,transcription-note,Explorien,Explosion,"The image of bursting with rage calls for ""Explosion"".",
261,261,3,transcription-note,Laren,Lärm,"""wackern Lärm gemacht"" is the idiom; final m/n confusion.",
261,261,3,transcription-note,Argen,Ärger,"""einen grausamen Ärger zuziehen"" is idiomatic.",
262,262,1,transcription-note,Durchläuchtigſter,Durchlauchtigster,Standard spelling of the salutation; scribal variant,
262,262,1,transcription-note,Erer Durchlaucht,Ewr Durchlaucht,Elsewhere on the page the form is 'Ewr Durchlaucht',
262,262,1,transcription-note,der Fünſt,der Fürst,Kurrent r/n confusion,
262,262,1,transcription-note,Freund ß,Freund H. / Freund B.,A single-letter abbreviation of a name; the reading 'ß' is unlikely as an initial,
262,262,1,transcription-note,Sagen Sie Inſem edlen Mann,Sagen Sie diesem edlen Mann,'Inſem' is not a German word,
262,262,1,transcription-note,üngsten,innigsten,'innigsten Dank' is the standard formula,
262,262,1,transcription-note,zolten,zollten,'Dank zollen' — to render thanks,
262,262,1,transcription-note,Bämpfen,kämpfen,'mit Hunger kämpfen' — to struggle with hunger,
262,262,1,transcription-note,Sie legte,Sie legten,verb agreement with the polite 'Sie',
262,262,2,transcription-note,Ols,Oels,The Duchy of Oels (Silesia) is the likely referent; kept as written,
262,262,2,transcription-note,hie[?]ziehung,Einziehung / Hinwegziehung,'Einziehung der Apanage' (confiscation of the apanage) fits the context,
262,262,2,transcription-note,ſo halt,So hat er,A subject and auxiliary appear to have been lost,
262,262,2,transcription-note,unterstüzgen,unterstützen,obvious slip,
262,262,3,transcription-note,der König von Baum,der König von Baiern,'Baiern' (Bavaria) is a plausible Kurrent misreading and fits a monarch calling on subjects with claims in France,
262,262,3,transcription-note,Brandreich,Frankreich,Kurrent F/B confusion; the King of France at Coblenz fits the émigré context,
262,262,3,transcription-note,100000 Er dör,100000 Louis d'or,'Er dör' appears to be a garbling of 'Louis d'or',
262,262,3,transcription-note,Hardemberg,Hardenberg,spelled 'Hardenberg' on page 1,
262,262,3,transcription-note,Casperln Theater,Kasperltheater,the Leopoldstädter/Kasperl theatre in Vienna,
262,262,3,transcription-note,Münst,Minister,Wilhelm von Humboldt was Prussian Minister at the Congress,
262,262,3,transcription-note,Contratirt,contrahirt,'contrahiren' — to contract (a debt),
263,263,1,transcription-note,im Aefsten Incognito,im tiefsten Incognito,'Aefsten' is not a German word; 'tiefsten Incognito' (deepest incognito) is the standing phrase and is graphically close in Kurrent,
263,263,1,transcription-note,Kayserliche Deinerſchaft,Kayserliche Dienerschaft,'Deinerschaft' is not a word; 'Dienerschaft' (household servants) is the evident reading,
263,263,1,transcription-note,trat er die Weise in seinen Staaten,trat er die Reise in seine Staaten an,"'Weise' (manner) makes no sense with 'antreten'; 'Reise' (journey) fits, and 'R'/'W' confuse in Kurrent",
263,263,1,transcription-note,Hn dem Ende,Zu dem Ende,the standing formula is 'zu dem Ende' / 'zu diesem Ende',
263,263,2,transcription-note,des Barieges OC. Gericht,das Brieger Ober-Landesgericht,Brieg is named on p.1 as the seat of the proceedings; 'OC.' may be an abbreviation of the higher court there. Not folded into the translation.,
263,263,2,transcription-note,Fält der Bericht um hallwege Vorteilhaft aus,Fällt der Bericht nur halbwege vortheilhaft aus,'um hallwege' for 'nur halbwege' (halfway); 'um'/'nur' and 'hallwege'/'halbwege' are plausible Kurrent slips,
263,263,2,transcription-note,Mühig,ruhig,"'ruhig' (at ease, quiet) is the expected pair with 'glücklich' and with 'von allem Kummer befreit'; as written the word contradicts the wish",
263,263,2,transcription-note,der aber aus dem treuste Herzen könte,der aber aus dem treusten Herzen kommt,'kommt' supplies the missing predicate: 'which however comes from the most faithful heart',
263,263,2,transcription-note,den im alten wie zu meinen Jahre,denn im alten wie zum neuen Jahre,a New Year's letter; 'im alten wie zum neuen Jahre' is the idiomatic phrase,
263,263,2,transcription-note,erſterbe Ehrfurchtsvoll,In tiefster Ehrfurcht ersterbe ich,the standing closing formula appears here abbreviated/inverted,
264,264,1,transcription-note,Anmer,Immer,'Immer besorgt und zweifelsvoll' ('ever anxious and full of doubt') is idiomatic and one minim from the transcription.,
264,264,1,transcription-note,die Wede,die Rede,'davon kann jetzt die Rede nicht sein' is the fixed idiom; W/R confusion is common in Kurrent.,
264,264,1,transcription-note,Guts beschieden,Gutsbesitzer,Sense requires estate owners who must abandon their property.,
264,264,1,transcription-note,Curische,Curatel-? / Kurländische?,'Curische Schuld' is unclear; could be a place- or institution-adjective corrupted in transcription.,
264,264,1,transcription-note,die 30000 M,die 30000 Rthl,'M' in the Pfennig/currency position is anachronistic for 1815; likely an abbreviation stroke misread.,
264,264,1,transcription-note,Koscher,Koschentiner (Güter),The sale under discussion is of the Koschentin estates; 'Koscher' appears to be an abbreviated or corrupted form.,
264,264,2,transcription-note,mum,nimm,'nimm mirs nicht übel' is the fixed idiom; n/m confusion in Kurrent minims.,
264,264,2,transcription-note,jedes,jedoch,Adversative sense required by the following clause.,
264,264,2,transcription-note,vorgeritten,vorgeschlagen,Sense requires 'proposed / put forward'.,
264,264,2,transcription-note,3 Milliren,3 Millionen,'Milliren' is not a German word; the figure is retained as transcribed.,
264,264,2,transcription-note,Schwarzerischen Güter,Schwarzenbergischen? / Schwarzwaldischen?,Likely a corrupted estate- or family-adjective; left as spelled.,
264,264,3,transcription-note,pranzte,prompte,'bei prompter baarer Zahlung' is the standard commercial phrase.,
264,264,3,transcription-note,rittend,Rthl (Reichsthaler),The sum requires a denomination; the following '64ziger Courant' supports Rthl.,
264,264,3,transcription-note,Eine durchlaucht,Ewr Durchlaucht,The standing form of address throughout the letter.,
264,264,3,transcription-note,900000,?,The figure is inconsistent with a surplus of 38000 on estates elsewhere valued far lower; reproduced exactly as written and not recomputed.,
265a,265a,1,transcription-note,Wettung,Rettung,W and R are readily confused in Kurrent; 'Rettung aus den Händen des Bösen' is the idiom.,
265a,265a,1,transcription-note,golle,zolle,'Dank zollen' is the standing collocation; long-s/g and z confusion.,
265a,265a,1,transcription-note,11213. Gü[t?],112000 Rthl zur,The same advance is twice given as 112000 Rthl below; 'Gü[t]' may be a misread 'zur'. Not folded into the translation.,
265a,265a,1,transcription-note,rem boussiren,rembourssiren (rembourser),"French loan 'to reimburse', common in this correspondence.",
265a,265a,1,transcription-note,Garischer Seits,Burischer Seits,The creditors named above are the 'Burische Erben'; the same party may be meant. Speculative — not folded in.,
265b,265b,1,transcription-note,Tilfitter Frieden,Tilsitter Frieden,"f/s confusion in Kurrent; the Peace of Tilsit (1807) is meant, and the date fits.",
265b,265b,1,transcription-note,zusammengekretenen,zusammengetretenen,"Transposition; ""zusammengetreten"" = assembled/convened.",
265b,265b,1,transcription-note,Kriegs-Vorst rath,Kriegs- und Forstrath,"V/F confusion and lost ""und""; Triebenfeld's own title elsewhere reads Kriegs- und Forstrath.",
265b,265b,1,transcription-note,der verstorbenen König verliche mir,der verstorbene König verlieh mir,"Weak-adjective and verb-form corruption; sense is ""the late King conferred upon me"".",
265b,265b,1,transcription-note,Moscinali,Moscinska,Same person named v. Moscinska earlier in the letter; -ali is probably a misread -ska/-nska ending.,
265b,265b,1,transcription-note,des Wüstl. Kaysers May anheim,des Rußl. Kaysers Majestät anheim,"If the Prosna is the boundary, the district would devolve upon the Russian Emperor; ""Wüstl."" may misread ""Rußl."".",
265b,265b,1,transcription-note,mit der herzigsten Bette,mit der herzlichsten Bitte,"Orthographic corruption of ""herzlichsten Bitte"" (most heartfelt entreaty).",
265b,265b,1,transcription-note,Ihr Vorwort angedeihen zu laßen,Ihr Vorwort angedeihen zu laßen (Vorwort = Fürwort),"""Vorwort"" here in the older sense of intercession/good word; possibly written for ""Fürwort"".",
266,266,1,transcription-note,Thoren,Thorn,"The town at the Vistula on the frontier line is Thorn; ""Thoren"" may be a transcription of the dative/older form, or a misreading.",
266,266,1,transcription-note,Wüste[?] Hoheit,Rußische Hoheit,Context (Russia obtaining the districts) suggests Russian sovereignty; left untranslated in the text as required.,
266,266,1,transcription-note,des Z Kaysens,des Kaysers,"Possible stray letter before ""Kaysers"".",
266,266,1,transcription-note,ſtehr mit vergnügt,sehr mißvergnügt,"""sehr mißvergnügt"" fits the following account of the King dining alone and seeing nobody.",
266,266,1,transcription-note,ein Gesammste von bevorſtehenden große Kriegen,ein Gerüchte von bevorstehenden großen Kriegen,"Sense requires something like ""full of rumours""; not folded into the translation.",
266,266,1,transcription-note,Faßen den mit Oblat zu machen,und diesen mit Oblate zu schließen,"Oblate = a sealing wafer; ""Faßen"" likely ""fassen/schließen"".",
266,266,1,transcription-note,Courirt[?],Couvert,"Parallel with the ""Covert"" in item 3 suggests an envelope, not a courier.",
266,266,2,transcription-note,güzlich,nützlich,"""especially useful would be the letter"" fits the context.",
266,266,2,transcription-note,Auf ſieht er,Auch sieht er,"Minim confusion; yields ""He also looks a little black when I want to borrow.""",
266,266,2,transcription-note,hängern,hungern,"Parallel with ""nichts im Leibe"" above.",
266,266,2,transcription-note,Können nur erst die 100 Ducaten hier an,Könnten nur erst die 100 Ducaten hier ankommen,Restores the optative clause; not folded into the translation.,
266,266,2,transcription-note,treue Hülse,treue Hülfe,Hülfe = help; Hülse = husk. Single-letter confusion.,
266,266,2,transcription-note,auf dem Speete,auf dem Spiele,"""auf dem Spiel stehen"" = to be at stake.",
266,266,2,transcription-note,Ihre an mir gesandte Briefen,Ihre an mich gesandten Briefe,Case error in the transcription or the original.,
267,267,1,transcription-note,hängere,hungern,"the sentence demands a verb of privation; ""hungern"" appears a few lines later",
267,267,1,transcription-note,nichts sehr und höhre,nichts sehe und höre,"""sehr"" for ""sehe"" is a single-letter confusion; the pairing with höre is formulaic",
267,267,1,transcription-note,Fürst Kanzler,Fürsten Kanzler / Fürst Staatskanzler (Metternich or Hardenberg),title as transcribed is incomplete,
267,267,1,transcription-note,Verſiſche,Persische,"long-s misreading; ""East Indian and Persian affair"" fits the 1815 English context",
267,267,1,transcription-note,Eier durchlaucht,Ewr Durchlaucht,standard form of address elsewhere in the letter,
267,267,1,transcription-note,Fürst Hardenberg,Fürst [Staatskanzler] Hardenberg,"Hardenberg was Staatskanzler, not Fürst by that style alone; but text stands",
268,268,1,transcription-note,höchſtenrehrtes,höchstgeehrtes,Standard epistolary formula; the transcribed form is not German.,
268,268,1,transcription-note,fals doch dieser Winkel der Erde Rußland anheim,fällt doch dieser Winkel der Erde Rußland anheim,"anheimfallen requires the finite verb fällt; ""fals"" is likely a misread fällt.",
268,268,1,transcription-note,nicht mehr sie fröhliche Gesichtern,nicht mehr so fröhliche Gesichter,"""sie"" for ""so"" is a plausible single-letter confusion; the comparative with ""als Anfänglich"" requires ""so"".",
