letter,pad,page,kind,german,english,note,ruling
274,274,1,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
274,274,1,emendation-uncertain,der alte Metternich,der Fürst Metternich (?),"""the old Metternich"" as an Estate protesting at the Congress is anomalous; the name may be corrupted or may refer to a different Metternich. Not folded into the",
274,274,2,name-check,Sachßen,,name in the German is absent from the English,
274,274,2,emendation-uncertain,General Amstetten,"General [?] — Amstetten is an Austrian place-name, not a common surname",possible corruption of a general's name; flagged rather than corrected,
274,274,3,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
275,275,1,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
276,276,1,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
276,276,2,name-check,Sachßen,,name in the German is absent from the English,
276,276,2,unmarked-in-german,0 marked,5 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
277,277,1,name-check,,Frankfurt,name reported in the English is not in the German,
277,277,1,name-check,,v Triebenfeld,name reported in the English is not in the German,
277,277,1,unmarked-in-german,1 marked,3 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
277,277,1,marker-check,,3 present,model reported 6 markers but emitted 3,
277,277,1,emendation-uncertain,Geh. Staats Rathes v. Beugelin,v. Beyme? v. Bülow?,"Name likely corrupted; ""Beugelin"" is not a known Prussian Privy Councillor of State. Not folded into the translation.",
277,277,2,name-check,Sachßen,,name in the German is absent from the English,
277,277,2,name-check,Winzingerode,,name in the German is absent from the English,
277,277,2,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
277,277,2,marker-check,,1 present,model reported 2 markers but emitted 1,
277,277,2,emendation-uncertain,Bertherand ... Molis,Bertrand ... Mouton? Molitor?,Napoleonic generals; names likely corrupted.,
278,278,1,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
278,278,1,glossary-mismatch,Durchlaucht,Serene Highness,termbase rendering not found in the English,
278,278,1,glossary-mismatch,Abschrift,Copy,termbase rendering not found in the English,
278,278,3,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
278,278,3,emendation-degrades,Korb kann er wird gewiſ Rath ſchaffen,Korb kann u. wird gewiß Rath schaffen,"A ""u."" (und) read as ""er"" would restore the syntax.",
279,279,1,unmarked-in-german,0 marked,3 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
279,279,1,glossary-mismatch,Durchlaucht,Serene Highness,termbase rendering not found in the English,
279,279,1,emendation-uncertain,Gruf Stuben in Mükken,Graf Bubna in Mücken(?),"'Gruf' is almost certainly Graf; 'Stuben' as an Austrian commander's name in March 1815 is doubtful, and 'Mükken' is not a known place on the Gap–Grenoble road.",
279,279,1,emendation-uncertain,V dem Cosmar diese Brustwehr zerstört,Ist dem Cosmar diese Brustwehr zerstört / Wird dem Cosmar...,'V' is an isolated letter where a verb or conjunction is required,
279,279,2,unmarked-in-german,0 marked,3 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
279,279,2,glossary-mismatch,Pohlen,Poland,termbase rendering not found in the English,
279,279,2,emendation-uncertain,in Eichen Krank,in Ketten krank / an Eichel...,no confident reading; flagged rather than emended,
280,280,1,name-check,,Triebenfeld,name reported in the English is not in the German,
280,280,1,unmarked-in-german,0 marked,5 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
280,280,1,marker-check,,5 present,model reported 4 markers but emitted 5,
280,280,1,emendation-degrades,Poustales,Pourtalès,A known Prussian-Neuchâtel family name; but left as transcribed per house rule.,
280,280,2,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
281,281,1,name-check,,Triebenfeld,name reported in the English is not in the German,
281,281,1,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
281,281,1,marker-check,,2 present,model reported 3 markers but emitted 2,
281,281,1,emendation-degrades,Alizancio,unresolved place name,no such place is known in this correspondence; the reading is doubtful but is left as transcribed,
281,281,2,unmarked-in-german,1 marked,6 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
281,281,2,marker-check,,6 present,model reported 5 markers but emitted 6,
281,281,2,glossary-mismatch,Wien,Vienna,termbase rendering not found in the English,
281,281,2,emendation-degrades,Satia,Sache,conjecture only; the word cannot be settled and is left as transcribed,
282,282,1,unmarked-in-german,0 marked,5 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
282,282,1,marker-check,,5 present,model reported 4 markers but emitted 5,
282,282,2,unmarked-in-german,2 marked,5 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
282,282,2,glossary-mismatch,Wien,Vienna,termbase rendering not found in the English,
282,282,2,damage-page,[...],,page carries a gap or damaged edge; confirm the English shows the hole rather than bridging it,
282,282,2,emendation-uncertain,Kapon ben,Bonaparte / Napoleon,the referent who evades danger and would visit Paris is Napoleon,
283,283,2,emendation-degrades,Bequelin[?],Beugelin,"The edition's header gives the sender as ""Beugelin""; the signature as transcribed reads ""Bequelin"" with a query. Possibly also Beguelin (the Berlin/Prussian fam",
284,284,1,marker-check,,0 present,model reported 2 markers but emitted 0,
284,284,1,emendation-uncertain,Kohlen,"Kohlern / Kohler (surname), or possibly ""Kolen""","""die Kohlen"" as a party holding estates suggests a family name garbled in transcription; ""the coals"" is nonsense here.",
284,284,1,emendation-uncertain,Seher Thos,Scheer Thos / Seher & Co.,Name plainly corrupt; listed among creditors.,
284,284,2,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
284,284,2,emendation-uncertain,Monc Rey,Mons. Ney / Marschall Ney,The desertion of Marshal Ney to Napoleon in March 1815 is exactly the event described.,
284,284,2,emendation-uncertain,Alegemann,Allgemann / Hallgemann - unidentified,Name likely corrupt; no known correspondent of that spelling.,
284,284,3,unmarked-in-german,1 marked,9 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
284,284,3,marker-check,,9 present,model reported 6 markers but emitted 9,
284,284,3,glossary-mismatch,Wien,Vienna,termbase rendering not found in the English,
284,284,3,emendation-degrades,Honrichs,Heinrichs,"Named beside a Duke Willhelm and a son of Eugen; a Württemberg prince Heinrich is plausible, but unverified.",
284,284,4,unmarked-in-german,0 marked,4 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
284,284,4,marker-check,,4 present,model reported 3 markers but emitted 4,
284,284,4,emendation-degrades,Seige,Carnot,Carnot became Minister of the Interior in the Hundred Days; but no letter-level warrant for the substitution.,
284,284,4,emendation-degrades,Fürst Hardenberg,Fürst Hardenberg (Staatskanzler) - correct as written,"No emendation needed; noted only because ""Fürst"" for Hardenberg is right for 1814 onward.",
285,285,1,unmarked-in-german,2 marked,7 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
285,285,1,marker-check,,7 present,model reported 6 markers but emitted 7,
285,285,1,emendation-uncertain,Prussiemski / Prusimska,Prusimski / Prusimska,The same family appears in two spellings within one page; the shorter form recurs below.,
285,285,1,emendation-degrades,Z[?]erbowski,Zerboni,A v. Zerboni appears among the creditors lower on the page; the two may be the same person.,
285,285,1,emendation-degrades,die Kost Senats Casse,die Kost- (Gerichtskosten-) Senats-Casse,"Probably a court-costs treasury of a Senate; ""Kost"" alone is unlikely.",
285,285,1,emendation-uncertain,latmschen Gütern,lat[owi]tschen / Latoschen Gütern,Place-name element appears truncated.,
285,285,1,emendation-uncertain,Seeher Thoch,"Seeger, Tuch- (?) / Secher Thoch",Reads as two fragments; likely one creditor's name garbled.,
285,285,1,emendation-degrades,Zusamen mit kamen 467114 Rthl,Zusammen mithin 467114 Rthl,"""mithin"" (hence) fits the summation.",
286,286,1,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
286,286,1,glossary-mismatch,Pro Memoria,Pro Memoria,termbase rendering not found in the English,
286,286,1,emendation-uncertain,Huße pp,Russen etc. (?),appears in a list of powers alongside the Austrians; 'Huße' is not a known name.,
286,286,2,unmarked-in-german,0 marked,4 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
286,286,2,emendation-uncertain,Beugelin,Beuglin / Bergius (?),name not otherwise attested in the correspondence; flagged as a possibly corrupted proper noun.,
286,286,3,number-check,14,,numeral in the German does not appear in the English,
286,286,3,unmarked-in-german,0 marked,4 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
