letter,pad,page,kind,german,english,note,ruling
268,268,3,flagged,"ich müßte aber ermüden, wann ich nicht ſchreibe die 200 Ducaten bekomme",but I should have to grow weary if I do not [uncertain: write] receive the 200 d,"alt: ""wenn ich nicht schleunig die 200 Ducaten bekomme"" — if I do | ""ſchreibe"" (write) stands where an adverb is required; the clause does not parse as transcri",
268,268,3,flagged,folglich ist alles all,consequently all is gone,"alt: ""alles all"" = everything used up (dialectal ""all"" = gone); a | ",
268,268,3,flagged,Hierauf sieht der alte Herr sehr starck,Upon this the old gentleman looks very keenly,"alt: ""der alte Herr"" may be self-deprecating (the writer himself) | Idiom unsettled; who ""the old gentleman"" is is not stated.",
268,268,3,watchlist-spotcheck,erenden Herrn außer den König von Wartemberg gesehen - die Freu,,"random sample on ""von"" - not a suspected error, a probe on under-flagging",
269,269,1,unparseable,Minister Humboldt und Geh. Staats- Beugelin würden für mich als wahrhaft redlich,,"the sentence breaks off without a predicate; ""Geh. Staats-"" is an unfinished title (Geh. Staatsrath?)",
269,269,1,unparseable,Hierzu könt deßen Aufruf,,"""könt"" is unclear — possibly ""kommt"" (comes) or ""könnte"" (could); the syntax does not resolve",
269,269,1,flagged,Zeitwurf,in the throw of the times,"alt: a corrupt form; possibly for ""Zeitläufe"" (the course of the  | unclear lexis in the transcription",
269,269,1,flagged,den fält der Kreis vorm die Güter liegen würklich Rußland anheim,for if the district in which the estates lie should really fall to Russia,"alt: ""den"" = denn (for), ""vorm"" = worin/darin (in which); alterna | non-standard spelling and missing relative pronoun",
269,269,1,flagged,die Schürzen,the aprons,"alt: possibly ""die Schürzen"" as a figure for petticoat influence  | literal 'aprons' is odd; may be idiom for female intrigue",
269,269,1,flagged,der Last sich nicht verblüffen,he does not let himself be disconcerted,"alt: ""Last"" read as ""läßt"" (lets); if taken as ""Last"" (burden) th | orthographic variant",
269,269,1,flagged,vor Fürsten / von Fürsten,from the Prince,"alt: ""vor"" for ""von""; here the text reads ""von Fürsten"", i.e. fro | the phrase ""keine Erlaubnis von Fürsten"" lacks an article, so the referent (the Prince State",
269,269,2,unparseable,"Auch dies auß, ehe meine Lerm entsteht aufs Reine gebracht und abgemacht,",,no finite verb; 'auß' stands isolated and 'meine Lerm' does not agree in gender,
269,269,2,flagged,die Königin von Baum,the Queen of Baum,alt: 'Baum' is very likely a corrupted place-name (e.g. Baiern/Ba | no Queen of 'Baum' exists; but the name is carried across as transcribed,
269,269,2,flagged,der Küstl. Kayser,the [uncertain: Küstl.] Emperor,"alt: possibly 'Rußl.' (Russian) Emperor, given the journey by way | 'Küstl.' is not a recognised abbreviation",
269,269,2,flagged,Die Cabatendes fürsten Metternichs,The [uncertain: cabals] of Prince Metternich,alt: 'Cabalen des Fürsten Metternich'; as written the word 'Cabat | word division and spelling both defective,
269,269,2,flagged,so bald ich im andern Zustand versetzt bin,As soon as I am put into another condition,alt: i.e. as soon as my health permits / as soon as I am in a dif | the phrase may refer to recovery from the illness alluded to on page 1,
269,269,2,flagged,"Auch dies auß, ehe meine Lerm entsteht aufs Reine gebracht und abgemacht","this too [text lost] before any alarm arises, brought into the clear and settled",alt: 'ehe meine Lerm' may be 'ehe mehr Lerm' (before more noise/a | clause lacks a finite verb and the pronoun does not agree,
269,269,1,watchlist-spotcheck,rst sieht den doch nun weiter als alle Schwiedler - Minister Hu,,"random sample on ""als"" - not a suspected error, a probe on under-flagging",
269a,269a,1,unparseable,beigehendes Acten Stadt allerzubeißen überreisen,,'Acten Stadt' is probably a garbled 'Actenstück'; 'allerzubeißen' and 'überreisen' do not yield sense (perhaps 'allerunt,
269a,269a,1,unparseable,welche das bringen Q. L. Gericht,,'das bringen' before a court name does not parse; the abbreviation Q. L. is unresolved.,
269a,269a,1,unparseable,die unverkennbarsten Chirann gegen dem armen guten Fürstl.,,'Chirann' is not a German word (probably 'Tyranney'); 'Fürstl.' is an adjectival abbreviation standing where a noun is r,
269a,269a,1,unparseable,die Schuld Intravante,,'Intravante' is not a German or Latin form in this position; possibly a corruption of a legal term (Intabulation?).,
269a,269a,1,unparseable,dazu verweint von der Hand verwandt,,'verweint' yields no sense here; the phrase mixes two constructions.,
269a,269a,1,unparseable,Er führen Ewr Hochfürstliche Durchlaucht diese unterthänigste Bitte,,'Er führen' cannot govern this clause; the verb is corrupt (perhaps 'Erhören' or 'Genehmigen').,
269a,269a,1,unparseable,der ſol anverschuldet,,'ſol anverschuldet' is not construable; possibly 'so ohnverschuldet'.,
269a,269a,1,unparseable,die granz anlaſaſten Leiden,,'granz anlaſaſten' is not a German form; the intended adjective cannot be recovered.,
269a,269a,1,unparseable,In unbegragter Verehrung,,'unbegragter' is not a German word; probably a corruption (e.g. 'unbegrenzter').,
269a,269a,1,flagged,eine sichere Anweisung,a secure order to pay,alt: a secure dismissal/refusal (if Abweisung) | Anweisung and Abweisung differ by one Kurrent minim and have opposite senses; context (100000 Rthl to be secure,
269a,269a,1,flagged,auf die ihm gegebene Vollmacht zurück fordert,demands back the power of attorney given to him,alt: reverts to / falls back upon the power of attorney given to  | 'auf ... zurückfordern' is not idiomatic; 'zurückfordert' (demands back) governs an accusati,
269a,269a,1,flagged,die Curischen Erbe,the Curian heirs,"alt: the Kurz heirs (same parties as 'Kurz Erben' above), or the  | Likely the same heirs called 'Kurz Erben' earlier and 'K. Erben' later; spelling carried acr",
269a,269a,1,flagged,wie schon geschehen,as has already been done,alt: as has already happened (i.e. describing a past disavowal ra | The clause can read either as a precedent to be repeated or as a report of what occurred.,
269a,269a,1,flagged,die ſämtz Majorats Güter aber sofort für der Casse voraus sie gegeben werden Adm,and the whole of the entailed estates be forthwith administered for the treasury,alt: and cause the whole of the entailed estates to be administer | 'für der Casse voraus sie gegeben werden' is grammatically broken; the reading offered is a ,
269a,269a,1,watchlist-spotcheck, nicht beauftragt worden sey. Da indes aus das med: rath Cossn,,"random sample on ""da"" - not a suspected error, a probe on under-flagging",
270,270,1,unparseable,muet,,"no German verb; possibly a misreading of ""nimmt"", ""schluckt"" or similar. Left as transcribed and marked uncertain in tra",
270,270,1,unparseable,Noch keiner allen aber hat mir von daher tröstliche Zusicherung gegeben,,"""keiner allen"" is not grammatical; translated approximately as ""no one at all"".",
270,270,1,unparseable,raisonnirt man hier viel von einen und großen Kriegen,,"""von einen und großen Kriegen"" does not agree; possibly ""von einem neuen und großen Kriege"".",
270,270,1,flagged,so ist es entschieden daß selbst die Stadt Kalisz noch Rußisch wird,it is decided that even the town of Kalisz will yet become Russian,"alt: ""noch"" read as ""nach"": ""that the town of Kalisz itself will  | one-letter confusion; both readings fluent",
270,270,1,flagged,der soll etwas scheel auf Kosten sehen,he is said to look somewhat askance at [uncertain: costs],"alt: ""Kosten"" may be a corrupted proper noun or ""auf Kosaken"" / "" | as transcribed the phrase is idiomatically odd",
270,270,1,flagged,da Rußland ganz Pohlen muet,since Russia [uncertain: takes] all Poland,"alt: ""da"" as ""there"" rather than ""since""; ""muet"" unresolved | verb does not parse; causal vs. locative reading of da",
270,270,2,unparseable,Land Triechses v. Fullenbaum,,"""Triechses"" is not a German title; possibly a corrupted ""Landdrost"", ""Landschafts-"" or ""Land-Truchseß"". Left as transcri",
270,270,2,unparseable,bezwieder,,"no such word; possibly ""bey mir wieder"" or ""bezeugte wieder"". Rendered tentatively as ""again"".",
270,270,2,unparseable,"Der König an, Er aber wolle man nichts führen",,syntax broken; see flagged.,
270,270,2,unparseable,auf der Lotterongenſehen Seite,,"""Lotterongen"" is not an identifiable place as spelled; the adjectival ending is also irregular.",
270,270,2,flagged,Der Fürst Kanzler ist Ewer Durchlaucht treuer Freund,The Prince Chancellor is Your Serene Highness's faithful friend,"alt: ""Ewer Durchlaucht"" could be dative (""is a faithful friend to | case not marked in the transcription",
270,270,2,flagged,"Der König an, Er aber wolle man nichts führen","the King himself, but they will not [uncertain: grant/conduct] anything","alt: possibly ""Dem König aber wolle man nichts gewähren"" — ""but t | text as transcribed does not parse; both readings plausible",
270,270,2,flagged,eine Aht Nanage von 1200000 Rthl,a sort of appanage of 1200000 Rthl,"alt: ""Nanage"" may be ""Menage"" (household allowance) rather than "" | corrupt word; figure carried across as written",
270,270,2,flagged,wie mir noch gestern,as ... only yesterday,"alt: ""noch"" vs ""nach"": ""after yesterday"" | one minim apart",
270,270,2,flagged,wären die Arbeiten hier nicht so überhaupt viel,Were the labours here not so very numerous altogether,"alt: ""wären"" vs ""wäre""; possibly ""nicht so überhäuft"" (so heaped  | transcription awkward",
270,270,3,unparseable,vom für Mett,,"""für"" is not a possible reading here as it stands; presumably an abbreviation of ""Fürst"" but left unrepaired.",
270,270,3,unparseable,daß den Kayser Frantz ... befohlen hat,,"accusative ""den Kayser"" as subject of ""befohlen hat""; case does not agree.",
270,270,3,unparseable,Mit künftiger Post Bau ich ein Mehreres,,"""Bau"" is not a verb here; presumably ""kann"" or ""werde"". Rendered as ""I shall report"".",
270,270,3,flagged,Sie ist die Ausvermählte und heiß geliebte vom für Mett,She is the [uncertain: betrothed] and ardently beloved of Prince Mett,"alt: ""Ausvermählte"" could be ""Auserwählte"" (the chosen one) rathe | corrupt word and preposition",
270,270,3,flagged,auf weitere 2 Monath zu wirthe und beyzubehalten befohlen hat,be [uncertain: kept and maintained] for a further 2 months,"alt: ""zu wirthe"" possibly ""zu miethen"" (to rent) — ""to be rented  | verb corrupt; both readings fit the lodgings context",
270,270,3,flagged,treuester unterthänigen Diener,most faithful humble and obedient servant,"alt: two formulas conflated: ""treuester Knecht"" and ""unterthänige | as transcribed the phrase mixes the standard closings; carried across as written",
270,270,1,watchlist-spotcheck,tern ist der große Wellington als Ambassadeur Extraordinair hie,,"random sample on ""als"" - not a suspected error, a probe on under-flagging",
271,271,1,unparseable,"durch einen Öſterreichſche, und Preußl. Concir eingeladen iſt",,"""Concir"" is not a German word; possibly a corrupted title or plural noun. Left as transcribed.",
271,271,1,unparseable,diese Waßer hände,,"Literally ""these water-hands""; no established idiom. Possibly a corrupted epithet.",
271,271,1,unparseable,der Bericht des Bürger ÖL Gerichts,,"""Bürger ÖL"" is unresolved; on page 2 the same body appears as ""Brieger O L Gericht"" (Oberlandesgericht).",
271,271,1,flagged,Eingabe wie Figure zeiget am Fürsten eingereicht,a petition as the figure shows submitted to the Prince,"alt: ""am Fürsten"" may stand for ""an den Fürsten"" (to the Prince); | Non-standard construction; both an enclosure-reference and a literal reading are possible.",
271,271,1,flagged,den wie man ſagt wird ſah der König des durchaus nicht gefallen laßen,"for, as people say, the King will by no means suffer this","alt: ""wie"" could be ""wir"" (we); ""ſah"" is unexplained and may be "" | wie/wir watch-list pair, plus a corrupt word in the middle of the clause.",
271,271,1,flagged,ich quäte dem Fürsten Kanzler forthin,I go on plaguing the Prince Chancellor,"alt: ""quäte"" could be for ""quäle"" (plague, torment) but also read | Corrupt verb form; sense of persistence assumed.",
271,271,1,flagged,aber noch bleibt er stets gut,yet he still remains good throughout,"alt: ""noch"" vs ""nach""; reading as ""noch"" (still) taken | nach/noch watch-list pair.",
271,271,1,flagged,ich mahn immer fort,I keep on admonishing,"alt: ""mahn"" could be ""mahne"" (I admonish/dun) or a slip for ""mach | Truncated verb.",
271,271,2,unparseable,Alle biedere Seelen wündaß,,"""wündaß"" is a broken form, apparently ""wünschen, daß"" run together; left as transcribed.",
271,271,2,unparseable,das Popillen Collegium,,"""Popillen"" not identifiable as transcribed; probably a corrupted institutional name.",
