letter,page,line,next_line,mark,head,tail,joined,decision,confidence,reason,crosses_page,joined_corpus,joined_dwds,head_corpus,head_dwds,tail_corpus,tail_dwds,context
2,1,44,45,¬,re,girenden,regirenden,join,high,joined form occurs elsewhere in this corpus,False,2,,5,,1,,deiner hochfürstlichen Durchlaucht des re¬ || girenden Herrn Fürsten zu Hohenlo¬
21,4,6921,6922,¬,zuver,wenden,zuverwenden,join,high,head is not a word on its own,False,0,215,0,692,1,,halb selbst bei des Königs Majestät zuver¬ || wenden. Sämtliche Kosten aber zur Anschaff
21,4,6925,6926,¬,sämt,lichen,sämtlichen,join,high,joined form occurs elsewhere in this corpus,False,3,,0,,16,,"ie bey Kaufen dieser Art verkomenden sämt¬ || lichen Kosten sie haben Nahmen, wie sie wo"
22,1,6947,6948,¬,Freund,schaft,Freundschaft,join,high,joined form occurs elsewhere in this corpus,False,3,,4,,18,,"sind Euch mit Königlicher Gnade, Freund¬ || schaft und geneigtem Willen wohlbeigethan."
23,1,6962,6963,¬,Stem,pel,Stempel,join,high,joined form occurs elsewhere in this corpus,False,6,,0,,1,,"al hiervon befindet sich auf 137 rl. Stem¬ || pel - Papier, und ist zu den hypotheken Ak"
23,1,6967,6968,¬,jedermän,niglich,jedermänniglich,join,high,joined form occurs elsewhere in this corpus,False,1,,0,,1,,"Thun kund und fügen hiermit jedermän¬ || niglich, besonders wo es von nöthen ist,"
23,1,6970,6971,¬,Com,missario,Commissario,join,high,joined form occurs elsewhere in this corpus,False,2,,1,,1,,"hiesigen Regierung ernannten Com¬ || missario, Unsern Regierungs - Asses¬"
23,1,6971,6972,¬,Asses,sor,Assessor,join,high,joined form occurs elsewhere in this corpus,False,3,,0,,1,,"missario, Unsern Regierungs - Asses¬ || sor Bewert, der regierende Herr"
23,1,6974,6975,¬,Banco,Rendant,BancoRendant,split,high,joined form unattested; both halves are real words,False,0,0,17,26500,5,2164,"Ingelfingen Liebden und der Banco¬ || Rendant George Conrad Leixner, beide"
23,1,6980,6981,¬,geschlosse,nen,geschlossenen,join,high,joined form occurs elsewhere in this corpus,False,4,,0,,13,,"16t und 25ten Januar ejusd. an geschlosse¬ || nen Kauf Contracte, über die im"
23,2,6994,6995,¬,Gou,verneur,Gouverneur,join,high,joined form occurs elsewhere in this corpus,False,10,,0,,2,,Königl. General der Infanterie und Gou¬ || verneur zu Breslau und dem Königl.
23,2,6998,6999,¬,ge,schlossen,geschlossen,join,high,joined form occurs elsewhere in this corpus,False,6,,6,,2,,ist folgender Kauf - Contract ge¬ || schlossen worden.
23,2,7004,7005,¬,gelege,nen,gelegenen,join,high,joined form occurs elsewhere in this corpus,False,2,,0,,13,,"und dessen Meseritzer Kreise gelege¬ || nen, aus der Donations-Urkunde des"
23,2,7010,7011,¬,Ein,sassen,Einsassen,split,high,joined form unattested; both halves are real words,False,0,58,95,0,1,31918,"mit allen Pertinenzien, Mühlen, Ein¬ || sassen, Feldern, Waldungen, Seen,"
23,2,7012,7013,¬,Propi,nation,Propination,join,high,joined form occurs elsewhere in this corpus,False,5,,0,,1,,"Gewässern, Diensten, Jagd, Propi¬ || nation, und überhaupt mit allen Rech¬"
23,2,7013,7014,¬,Rech,ten,Rechten,join,high,joined form occurs elsewhere in this corpus,False,8,,1,,141,,"nation, und überhaupt mit allen Rech¬ || ten und Gerechtigkeiten, Lasten und Be¬"
23,2,7014,7016,¬,Be,schwerden,Beschwerden,join,review,crosses a page break - check by hand,True,1,1718123,11,105863,1,235,"ten und Gerechtigkeiten, Lasten und Be¬ || schwerden, zu seinem wahren Eigen¬"
23,3,7016,7017,¬,Eigen,thume,Eigenthume,join,high,joined form occurs elsewhere in this corpus,False,1,,1,,1,,"schwerden, zu seinem wahren Eigen¬ || thume, für ein Kauff u. Pretium"
23,3,7018,7019,¬,Hun,dert,Hundert,join,high,joined form occurs elsewhere in this corpus,False,45,,0,,7,,"von 142,000 rtll. Einmal Hun¬ || dert und zwei und Vierzig Tau¬"
23,3,7019,7020,¬,Tau,send,Tausend,join,high,joined form occurs elsewhere in this corpus,False,39,,0,,7,,"dert und zwei und Vierzig Tau¬ || send Reichsthaler, nach dem Münz¬"
23,3,7020,7021,¬,Münz,Fuße,MünzFuße,join,high,joined form occurs elsewhere in this corpus,False,1,,1,,2,,"send Reichsthaler, nach dem Münz¬ || Fuße von 1764."
23,3,7027,7028,¬,wei,tere,weitere,join,high,joined form occurs elsewhere in this corpus,False,3,,0,,1,,diesem Kaufgeschäfte keine wei¬ || tere Forderung an den Herrn
23,3,7038,7039,¬,rechts,kräftig,rechtskräftig,join,high,joined form occurs elsewhere in this corpus,False,3,,12,,3,,"Güter bestand, als die ihm rechts¬ || kräftig zuerkannte Summe"
23,4,7042,7043,¬,Durch,laucht,Durchlaucht,join,high,joined form occurs elsewhere in this corpus,False,130,,84,,18,,"auf Anweichung Sr. hochfürstl. Durch¬ || laucht, bezalt."
23,4,7044,7045,¬,Kau,fer,Kaufer,join,high,joined form occurs elsewhere in this corpus,False,3,,0,,9,,. 10 gg. 3 1/5. d. sind von dem Herrn Kau¬ || fer an Sr. Hochfürstl. Durchlaucht
23,4,7046,7047,¬,Anwei,sungen,Anweisungen,join,high,joined form occurs elsewhere in this corpus,False,1,,0,,1,,"selbst und auf höchstdern Anwei¬ || sungen, baar bepalt worden."
23,4,7051,7052,¬,Hypo,theken,Hypotheken,join,high,joined form occurs elsewhere in this corpus,False,7,,0,,1,,"herr Käufer folgende, in den Hypo¬ || theken - Büchern auf Kolno und Kae¬"
23,4,7052,7053,¬,Kae,men,Kaemen,join,high,joined form occurs elsewhere in this corpus,False,17,,0,,10,,theken - Büchern auf Kolno und Kae¬ || men eingetragene Posten:
23,4,7059,7060,¬,Capi,tal,Capital,join,high,joined form occurs elsewhere in this corpus,False,13,,0,,1,,"b, für eben dieselbe Kirche ein Capi¬ || tal von 250 rt zwei Hundert und"
23,5,7066,7067,¬,über,nimt,übernimt,join,high,joined form occurs elsewhere in this corpus,False,2,,79,,2,,Die Zinsen dieser beiden Posten über¬ || nimt Herr Käufer von Johannis
23,5,7074,7075,¬,Re,gistern,Registern,join,high,joined form occurs elsewhere in this corpus,False,3,,5,,1,,"a, daß der in den Vermessungs-Re¬ || gistern, welche nebst den Charten"
23,5,7077,7078,¬,In,halt,Inhalt,join,high,joined form occurs elsewhere in this corpus,False,8,,377,,3,,"worden, aufgeführte Flächen In¬ || halt an Ankkorn, Wiesen, Heiden"
23,5,7083,7084,¬,Vermessungs,Registern,VermessungsRegistern,split,high,joined form unattested; both halves are real words,False,0,0,2,74,3,328183,an die in diesen Vermessungs¬ || Registern aufgeführten Grund¬
23,5,7084,7085,¬,Grund,stükke,Grundstükke,split,high,joined form unattested; both halves are real words,False,0,174,44,14931215,1,388,Registern aufgeführten Grund¬ || stükke bekannt sei.
23,5,7088,7089,¬,obi,ger,obiger,join,high,joined form occurs elsewhere in this corpus,False,2,,0,,5,,"Vermessungs Registers in obi¬ || ger Art, zu vertreten, wird auf"
23,6,7102,7103,¬,gesche,chen,geschechen,split,high,joined form unattested; both halves are real words,False,0,28,0,23922,9,139864,"in Monat September 1804. gesche¬ || chen, und es hat bei den darüber"
23,6,7106,7107,¬,Gewöhr,zwischen,Gewöhrzwischen,join,high,head is not a word on its own,False,0,0,0,44,46,,Es sind in Absicht der Gewöhr¬ || zwischen den Herrn Contrahenten
23,6,7111,7112,¬,Johan,nis,Johannis,join,high,joined form occurs elsewhere in this corpus,False,15,,4,,2,,"Nutzungen der Güter von Johan¬ || nis 1804. gebüren, von welcher"
23,7,7119,7120,¬,Mi,chalis,Michalis,join,high,"joined form attested in DWDS (4,940 hits)",False,0,4940,0,,1,,das Justitiariats-Gehalte bis Mi¬ || chalis vorigen Jahres.
23,7,7121,7122,¬,Käu,fer,Käufer,join,high,joined form occurs elsewhere in this corpus,False,95,,0,,9,,"b, daß die Güter dem Herrn Käu¬ || fer übergeben werden sollen,"
23,7,7126,7127,¬,Feld,Vieh,FeldVieh,split,high,joined form unattested; both halves are real words,False,0,0,14,3092191,9,122739,"denjenigen Beilaß, an Feld¬ || Vieh- und Wirthschafts-Inventa¬"
23,7,7127,7128,¬,Inventa,rium,Inventarium,join,high,joined form occurs elsewhere in this corpus,False,4,,0,,1,,"Vieh- und Wirthschafts-Inventa¬ || rium verlangen könne, welchen"
23,7,7129,7130,¬,Im,mission,Immission,join,high,joined form occurs elsewhere in this corpus,False,1,,128,,2,,der v. Broniewski bei seiner Im¬ || mission im Jahre 1786.
23,7,7132,7133,¬,ausge,händigten,ausgehändigten,join,high,joined form occurs elsewhere in this corpus,False,1,,0,,1,,"in tens schon Sprache ausge¬ || händigten Acta,"
23,7,7134,7135,¬,gewäh,von,gewähvon,join,high,head is not a word on its own,False,0,0,0,304,431,,"erhalten hat, und zurück zu gewäh¬ || von verpflichtet gewesen."
23,8,7140,7141,¬,Ca,pital,Capital,join,high,joined form occurs elsewhere in this corpus,False,13,,1,,1,,"den Gütern ein hypothecarisches Ca¬ || pital von 100,000 rt. Ein mal Hun¬"
23,8,7141,7142,¬,Hun,dert,Hundert,join,high,joined form occurs elsewhere in this corpus,False,45,,0,,7,,"pital von 100,000 rt. Ein mal Hun¬ || dert Tausend Reichsthalern, aus"
23,8,7153,7154,¬,Hoch,Fürstl,HochFürstl,join,high,joined form occurs elsewhere in this corpus,False,66,,2,,12,,"Ansprüchen sowohl an Sr Hoch¬ || Fürstl. Durchlaucht, als an den"
23,8,7156,7157,¬,ledig,lich,lediglich,join,high,joined form occurs elsewhere in this corpus,False,3,,0,,20,,von Triebenfeld. Auch ist es ledig¬ || lich die Sache des Herrn Käu¬
23,8,7157,7158,¬,Käu,fers,Käufers,join,high,joined form occurs elsewhere in this corpus,False,8,,0,,1,,"lich die Sache des Herrn Käu¬ || fers, die Löschung dieses Nexus"
23,8,7159,7160,¬,hypotheken,Büchern,hypothekenBüchern,split,high,joined form unattested; both halves are real words,False,0,0,7,79,5,12572695,in den Grund und hypotheken¬ || Büchern zu bewirken. Die Lö¬
23,8,7160,7161,¬,Lö,schungs,Löschungs,join,high,joined form occurs elsewhere in this corpus,False,2,,0,,1,,Büchern zu bewirken. Die Lö¬ || schungs=Kosten aber werden
23,9,7167,7168,¬,Con,firmation,Confirmation,join,high,joined form occurs elsewhere in this corpus,False,11,,0,,2,,"Die Kosten für Errichtung und Con¬ || firmation dieses Kaufs, der Na¬"
23,9,7168,7169,¬,Na,tural,Natural,join,high,joined form occurs elsewhere in this corpus,False,18,,5,,1,,"firmation dieses Kaufs, der Na¬ || tural- und Civil Tradition, und"
23,9,7170,7171,¬,Ko,sten,Kosten,join,high,joined form occurs elsewhere in this corpus,False,58,,0,,5,,"überhaupt sämmtliche Kaufs=Ko¬ || sten, wie sie Namen haben, wer¬"
23,9,7171,7172,¬,wer,den,werden,join,high,joined form occurs elsewhere in this corpus,False,143,,0,,482,,"sten, wie sie Namen haben, wer¬ || den gleichfalls von beiden Herrn"
23,9,7173,7174,¬,getra,gen,getragen,join,high,joined form occurs elsewhere in this corpus,False,8,,0,,40,,Contrahenten zur hälfte getra¬ || gen.
23,10,7189,7190,¬,ver,langen,verlangen,join,high,joined form occurs elsewhere in this corpus,False,5,,3,,1,,Verkäufers Durchlaucht zu ver¬ || langen.
23,10,7196,7197,¬,aus,zu,auszu,join,high,"joined form attested in DWDS (1,100 hits)",False,0,1100,86,,610,,"dem Herrn Käufer getreulich aus¬ || zu antworten, des gleichen auch"
23,10,7198,7199,¬,Rech,nungs,Rechnungs,join,high,joined form occurs elsewhere in this corpus,False,1,,1,,1,,"diejenigen, welche bei dem Rech¬ || nungs Prozeße Ser Durchlaucht"
23,10,7203,7204,¬,sola,sten,solasten,split,high,joined form unattested; both halves are real words,False,0,0,0,13857,5,30411,Herrn Käufer aushändigen sola¬ || sten. Jedoch stehet dem Herrn Käufer
23,11,7216,7217,¬,über,die,überdie,join,high,"joined form attested in DWDS (1,348 hits)",False,0,1348,79,,604,,dem Einwande der Verletzung über¬ || die Hälfte und wie sie sonst Namen
23,11,7218,7219,¬,In,strument,Instrument,join,high,joined form occurs elsewhere in this corpus,False,5,,377,,2,,"haben können, und haben dieses In¬ || strument durch ihre eigenhändige"
23,11,7220,7221,¬,beige,fügte,beigefügte,join,high,joined form occurs elsewhere in this corpus,False,4,,0,,1,,Namens - Unterschriften und beige¬ || fügte Siegel vollzogen.
23,11,7234,7235,¬,regieren,den,regierenden,join,high,joined form occurs elsewhere in this corpus,False,28,,0,,482,,Herrn Friedrich Ludwig regieren¬ || den Fürsten zu Hohenlohe Ingel¬
23,11,7235,7236,¬,Ingel,fingen,Ingelfingen,join,high,joined form occurs elsewhere in this corpus,False,49,,1,,4,,"den Fürsten zu Hohenlohe Ingel¬ || fingen, Königl. General der Infanterie"
23,12,7240,7241,¬,be,kannt,bekannt,join,high,joined form occurs elsewhere in this corpus,False,22,,11,,2,,"und Zeugen persönlich wohl be¬ || kannt ist, und dem uns gleichfalls"
23,12,7242,7243,¬,Ban,quier,Banquier,join,high,joined form occurs elsewhere in this corpus,False,10,,0,,1,,"persönlich wohl bekannten Ban¬ || quier zu Franckfurth an der Oder,"
23,12,7244,7245,¬,Na,men,Namen,join,high,joined form occurs elsewhere in this corpus,False,12,,5,,10,,"Herrn Meyer Bernhard, im Na¬ || men und bis auf Ratihabition"
23,12,7248,7249,¬,un,serer,unserer,join,high,joined form occurs elsewhere in this corpus,False,9,,1,,1,,"vorstehendermaßen, und mit un¬ || serer zuziehung, verabredet und"
23,12,7253,7254,¬,Un,terschriften,Unterschriften,join,high,joined form occurs elsewhere in this corpus,False,7,,1,,1,,ihre eigenhändige Namens-Un¬ || terschriften und beigefügte
23,12,7256,7257,¬,aufge,nommenen,aufgenommenen,join,high,joined form occurs elsewhere in this corpus,False,2,,0,,2,,"den Grund des hierüber aufge¬ || nommenen Protokolls, hiermit attestirt."
23,13,7268,7269,¬,Franck,furth,Franckfurth,join,high,joined form occurs elsewhere in this corpus,False,15,,0,,6,,gemäße abgefaßt gefunden. Franck¬ || furth an der Oder den 25ten Januarii
23,13,7272,7273,¬,disposi,tionsfähige,dispositionsfähige,join,high,head is not a word on its own,False,0,34,0,5,1,,Daß der persönlich mir bekannte disposi¬ || tionsfähige Königl. Banco-Ren¬
23,13,7273,7274,¬,Ren,dant,Rendant,join,high,joined form occurs elsewhere in this corpus,False,5,,9,,1,,tionsfähige Königl. Banco-Ren¬ || dant herr Georg Conrad Leixner hie¬
23,13,7274,7275,¬,hie,selbst,hieselbst,join,high,joined form occurs elsewhere in this corpus,False,6,,2,,46,,dant herr Georg Conrad Leixner hie¬ || selbst den vor und umstehenden
23,13,7280,7281,¬,Schenkungs,Urkunde,SchenkungsUrkunde,join,high,"joined form attested in DWDS (6,803 hits)",False,0,6803,1,,8,,Ingelfingen p. p. die aus der Schenkungs¬ || Urkunde des hochseel. Königs Ma¬
23,13,7281,7282,¬,Ma,jestät,Majestät,join,high,joined form occurs elsewhere in this corpus,False,5,,1,,1,,Urkunde des hochseel. Königs Ma¬ || jestät Friedrich Wilhelm II. vom 9ten
23,13,7283,7284,¬,Süd,preussen,Südpreussen,join,high,joined form occurs elsewhere in this corpus,False,2,,2,,3,,"August 1796. acquirirten, in Süd¬ || preussen, Posenischen Departements"
23,13,7285,7286,¬,Kaemen,für,Kaemenfür,split,high,joined form unattested; both halves are real words,False,0,0,17,2173,225,378371132,"belegenen Güter Kollno- und Kaemen¬ || für die Summe von 142,000 rt."
23,13,7288,7289,¬,ver,kauft,verkauft,join,high,joined form occurs elsewhere in this corpus,False,10,,3,,2,,"tausend an den Herrn Leixner ver¬ || kauft hat, nach selbst eigener"
23,14,7292,7293,¬,unterschrie,ben,unterschrieben,join,high,joined form occurs elsewhere in this corpus,False,21,,0,,14,,meiner Gegenwart unterschrie¬ || ben und mit seinem Pettschaft be¬
23,14,7293,7294,¬,be,singelt,besingelt,split,high,joined form unattested; both halves are real words,False,0,0,11,105863,1,26,ben und mit seinem Pettschaft be¬ || singelt hat; solches wird auf
23,14,7298,7299,¬,In,siegel,Insiegel,join,high,joined form occurs elsewhere in this corpus,False,6,,377,,9,,Justiz-Amts Franckfurth a/o. In¬ || siegel und meiner des Justiz Be¬
23,14,7299,7300,¬,Be,amten,Beamten,join,high,joined form occurs elsewhere in this corpus,False,3,,11,,1,,"siegel und meiner des Justiz Be¬ || amten Unterschrift, attestiret."
23,14,7302,7303,¬,zwan,zigsten,zwanzigsten,join,high,joined form occurs elsewhere in this corpus,False,2,,1,,1,,an der Oder am Fünf und zwan¬ || zigsten Januar Eintausend Acht¬
23,14,7303,7304,¬,Acht,hundert,Achthundert,join,high,joined form occurs elsewhere in this corpus,False,8,,6,,45,,zigsten Januar Eintausend Acht¬ || hundert und fünf.
23,14,7308,7309,¬,Syn,dikus,Syndikus,join,high,joined form occurs elsewhere in this corpus,False,2,,0,,1,,"und Universitäts Syn¬ || dikus, auch Assessor der"
23,15,7316,7317,¬,münd,lich,mündlich,join,high,"joined form attested in DWDS (636,814 hits)",False,0,636814,0,,20,,mit den Interessenten deshalb münd¬ || lich getroffenen Verabredung
23,15,7318,7319,¬,Auf,nahme,Aufnahme,join,high,joined form occurs elsewhere in this corpus,False,3,,279,,3,,steht heute ein Termin zur Auf¬ || nahme das zwischen den Herrn
23,15,7322,7323,¬,Kolno,und,Kolnound,split,high,joined form unattested; both halves are real words,False,0,0,12,470,1506,1133103472,"Franckfurth a/O über die Güter Kolno¬ || und Kaemen, Posenischen Districts"
23,15,7327,7328,¬,Justiz,Rath,JustizRath,join,high,joined form occurs elsewhere in this corpus,False,1,,26,,45,,"a, als dessen Mandatarius der Justiz¬ || Rath Melzer, welcher sich durch"
23,15,7336,7338,¬,Crimi,nal,Criminal,join,review,crosses a page break - check by hand,True,8,11007,0,448,1,6015,"2, von Seiten des Käufers, der Crimi¬ || nal-Rath Guderian, welcher sich auf"
23,16,7339,7340,¬,er,theilte,ertheilte,join,high,joined form occurs elsewhere in this corpus,False,1,,57,,1,,"die zu diesem Geschäft ihm er¬ || theilte, bereits mittelst Eingabe"
23,16,7342,7343,¬,Voll,macht,Vollmacht,join,high,joined form occurs elsewhere in this corpus,False,24,,0,,18,,"übergebene Special-Voll¬ || macht, zu seiner Legitimation"
23,16,7347,7348,¬,per,sönlich,persönlich,join,high,joined form occurs elsewhere in this corpus,False,16,,1,,2,,von bei den Theilen bereits per¬ || sönlich vollzogenen Kauf-Con¬
